data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9415087,804,UKR64033,64033,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 15 July 2022, Ukrainian forces shelled Melitopol, Zaporizhia. Casualties unknown.",0,1658249347,UKR
9415107,804,UKR63274,63274,"15 July 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Bilotserkivskyi,Bilotserkivska,"Bila Tserkva",49.8094,30.1121,2,"24 Channel",National,"Interception: On 15 July 2022, Ukrainian air defense shot down a Russian missile near Bila Tserkva, Kyiv.",0,1658249347,UKR
9415126,804,UKR63181,63181,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,1,"24 Channel",National,"On 15 July 2022, Russian aircraft over the Caspian sea launched missiles that hit Dnipro, Dnipropetrovsk. Some were shot down en route. Casualties unknown.",0,1658249347,UKR
9415131,804,UKR63344,63344,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,1,"24 Channel",National,"On 15 July 2022, Russian forces shelled Slovyansk, Donetsk. One civilian was killed.",1,1658249347,UKR
9415142,804,UKR63275,63275,"15 July 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,3,"24 Channel",National,"Interception: On 15 July 2022, Ukrainian air defense shot down an incoming Russian missile somewhere in Odesa oblast.",0,1658249347,UKR
9415212,804,UKR63989,63989,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Kuibyshivskyi",48.0233,37.7276,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Donetsk - Kuibyshivskyi, Donetsk with 152mm artillery. Casualties unknown.",0,1658249347,UKR
9415222,804,UKR63996,63996,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Makeyevka,Makiivka,48.0464,37.9693,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Makiivka, Donetsk with MLRS Grad. Casualties unknown.",0,1658249347,UKR
9415224,804,UKR63990,63990,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Kyivskyi",47.9857,37.8625,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainians shelled DPR in Donetsk - Kyivskyi, Donetsk with BM21 GRAD. Casualties unknown.",0,1658249347,UKR
9415228,804,UKR63993,63993,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Komsomolets,48.338,37.9755,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Komsomolets, Donetsk with 120mm mortars. Casualties unknown.",0,1658249347,UKR
9415229,804,UKR63997,63997,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Mineralne,48.0996,37.8254,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Mineralne, Donetsk with BM21 Grad. Casualties unknown.",0,1658249347,UKR
9415233,804,UKR64004,64004,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Yasynuvata,48.1298,37.8594,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Yasynuvata, Donetsk with 122mm artillery and MLRS Grad. Casualties unknown.",0,1658249347,UKR
9415240,804,UKR64000,64000,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Shakhta imeni Gagarina",48.3435,37.942,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Shakhta imeni Gagarina with 120mm artillery. Casualties unknown.",0,1658249347,UKR
9415243,804,UKR63995,63995,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,"Kruta Balka",48.1433,37.8256,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Kruta Balka with 120mm mortars. Casualties unknown.",0,1658249347,UKR
9415249,804,UKR64002,64002,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Verkhnyotoretske,48.2138,37.8797,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Verkhnyotoretske, Donetsk with 122mm artillery. Casualties unknown.",0,1658249347,UKR
9415254,804,UKR63987,63987,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Dolomytne,48.416,38.1346,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Dolomytne, Donetsk with 155mm shells. Casualties unknown.",0,1658249347,UKR
9415257,804,UKR63994,63994,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Dokuchaievska,Kreminets,47.9166,37.6184,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Kreminets, Donetsk with 122mm artillery. Casualties unknown.",0,1658249347,UKR
9415259,804,UKR64003,64003,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Yakovlivka,48.0902,37.8253,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Yakovlivka, Donetsk with 122mm artillery. Casualties unknown.",0,1658249347,UKR
9415272,804,UKR63999,63999,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Panteleimonivka,48.2071,37.9729,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Panteleimonivka, Donetsk. Casualties unknown.",0,1658249347,UKR
9415278,804,UKR64001,64001,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Troitske,48.2626,37.8579,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Troitske, Donetsk with 120mm mortars. Casualties unknown.",0,1658249348,UKR
9415288,804,UKR64005,64005,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Zalizna Balka",48.32,37.9215,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Zalizna Balka, Donetsk with 120mm mortars. Casualties unknown.",0,1658249348,UKR
9415295,804,UKR63992,63992,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Petrovskyi",47.9495,37.6138,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Donetsk - Petrovskyi with 152mm artillery. Casualties unknown.",0,1658249348,UKR
9415303,804,UKR63991,63991,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Leninskyi",47.9617,37.7734,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Donetsk - Leninskyi with 155mm artillery. Casualties unknown.",0,1658249348,UKR
9415304,804,UKR63988,63988,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Kirovskyi",47.968,37.5475,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Donetsk - Kirovskyi, Donetsk with 155mm artillery. Casualties unknown.",0,1658249348,UKR
9415309,804,UKR63998,63998,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Novobakhmutivka,48.2489,37.7875,1,"DPR Armed Forces Press Service",Other,"On 15 July 2022, Ukrainian forces shelled DPR in Novobakhmutivka, Donetsk with 80mm mortars. Casualties unknown.",0,1658249348,UKR
9415422,804,UKR64028,64028,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Stakhanov,48.5682,38.6435,1,"LPR People's Militia Press Service",Other,"On 15 July 2022, Ukrainian forces shelled LPR in Stakhanov, Luhansk with six Himars missiles. Casualties unknown.",0,1658249348,UKR
9415433,804,UKR63827,63827,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Sviatohirska,Adamivka,48.943,37.4481,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Adamivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415463,804,UKR63202,63202,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Soledarska,Bilohorivka,48.7329,38.2154,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces, supported by air units, assaulted and were repulsed from Ukrainian positions near Bilohorivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415468,804,UKR63845,63845,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Sviatohirska,Mykilske,48.9205,37.4606,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Mykilske, Donetsk. Casualties unknown.",0,1658249348,UKR
9415469,804,UKR63849,63849,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Novomykhailivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415473,804,UKR63134,63134,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Soledarska,Berestove,48.7561,38.2518,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled and conducted air strikes near Berestove, Donetsk. Casualties unknown.",0,1658249348,UKR
9415490,804,UKR63184,63184,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,"New York",48.3319,37.8358,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near New York, Donetsk. Casualties unknown.",0,1658249348,UKR
9415494,804,UKR63843,63843,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Sviatohirska,Mazanivka,48.9933,37.352,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Mazanivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415496,804,UKR63832,63832,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Chasovoiarska,Hryhorivka,48.6419,37.8589,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Hryhorivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415507,804,UKR63183,63183,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Kamyanka,48.174,37.7863,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near Kamyanka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415513,804,UKR63828,63828,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Sviatohirska,Bohorodychne,49.0161,37.5083,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Bohorodychne, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415519,804,UKR63255,63255,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Kodema,48.4729,38.0857,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Kodema, Donetsk. Casualties unknown.",0,1658249348,UKR
9415529,804,UKR63135,63135,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Kramatorska,Kramatorsk,48.7306,37.5816,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air and ground forces conducted strikes near Kramatorsk, Donetsk. Casualties unknown.",0,1658249348,UKR
9415533,804,UKR63133,63133,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air and ground units conducted strikes near Bakhmut, Donetsk. Casualties unknown.",0,1658249348,UKR
9415542,804,UKR63837,63837,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Krynychne,48.5107,38.2712,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Krynychne, Donetsk. Casualties unknown.",0,1658249348,UKR
9415548,804,UKR63840,63840,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Lozove,49.209,37.5947,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Lozove, Donetsk. Casualties unknown.",0,1658249348,UKR
9415569,804,UKR63857,63857,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,Pytomnyk,50.1677,36.2611,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces conducted strikes near Pytomnyk, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415581,804,UKR63256,63256,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Mironivka,48.4855,38.2583,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Mironivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415589,804,UKR63829,63829,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Iziumskyi,Balakliiska,Chepil,49.322,36.9165,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Chepil, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415595,804,UKR63136,63136,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Bakhmutska,Pokrovske,48.6284,38.1311,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air and ground forces conducted strikes near Pokrovske, Donetsk. Casualties unknown.",0,1658249348,UKR
9415600,804,UKR63854,63854,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Sumy,Sumskyi,Kpasnopilska,Pokrovka,50.8019,35.382,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Pokrovka, Sumy. Casualties unknown.",0,1658249348,UKR
9415601,804,UKR63855,63855,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Prechystivka,47.7788,37.0753,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Prechystivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415607,804,UKR63257,63257,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Soledarska,Nahirne,48.7412,38.2436,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Nahirne, Donetsk. Casualties unknown.",0,1658249348,UKR
9415611,804,UKR63259,63259,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Spirne, Donetsk. Casualties unknown.",0,1658249348,UKR
9415617,804,UKR63830,63830,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Iziumskyi,Barvinkivska,Dibrivne,48.989,37.2492,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Dibrivne, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415619,804,UKR63831,63831,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Iziumskyi,Oskilska,Dmytrivka,49.0536,37.1241,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Dmytrivka, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415623,804,UKR63182,63182,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Zvanivska,Ivano-Darivka,48.8138,38.1948,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near Ivano-Darivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415633,804,UKR63189,63189,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Zvanivska,Verkhnokamianske,48.859,38.1962,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near Verkhnokamianske, Donetsk. Casualties unknown.",0,1658249348,UKR
9415636,804,UKR63850,63850,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,Novopil,47.8071,36.6246,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Novopil, Donetsk. Casualties unknown.",0,1658249348,UKR
9415644,804,UKR63260,63260,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Bakhmutska,Vershyna,48.5188,38.1194,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Vershyna, Donetsk. Casualties unknown.",0,1658249348,UKR
9415655,804,UKR63261,63261,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Vodyane,48.096,37.6666,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces attempting to assault Ukrainian positions near Vodyane, Donetsk were heavily shelled leading to the collapse of their attack. Casualties unknown.",0,1658249348,UKR
9415660,804,UKR63836,63836,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Sviatohirska,Krasnopillia,48.988,37.4129,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Krasnopillia, Donetsk. Casualties unknown.",0,1658249348,UKR
9415661,804,UKR63138,63138,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air and artillery units conducted strikes near Vuhledar, Donetsk. Casualties unknown.",0,1658249348,UKR
9415663,804,UKR63185,63185,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Paraskoviivka,47.8691,37.4424,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near Paraskoviivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415665,804,UKR63203,63203,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Horlivskyi,Vuhlehirska,Vuhlehirsk,48.3119,38.2609,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes while ground forces attacked and were repulsed from Ukrainian positions near Vuhlehirsk, Donetsk. Casualties unknown.",0,1658249348,UKR
9415666,804,UKR63258,63258,"15 July 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Pavlivka,47.7579,37.2176,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces assaulted and were repulsed from Ukrainian positions near Pavlivka, Donetsk. Casualties unknown.",0,1658249348,UKR
9415675,804,UKR63853,63853,"15 July 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Iziumskyi,Barvinkivska,Podolivka,48.934,36.9095,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian forces shelled near Podolivka, Kharkiv. Casualties unknown.",0,1658249348,UKR
9415689,804,UKR63186,63186,"15 July 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Semyhiria,48.4661,38.1595,2,"Ministry of Defence of Ukraine",Other,"On 15 July 2022, Russian air units conducted strikes near Semyhiria, Donetsk. Casualties unknown.",0,1658249348,UKR
