id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
147997,UKR-2014-1-14085-0,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,5,"""Agence France Presse,2014-01-22,Police disperse Kiev protest, activists say one shot dead"";""Agence France Presse,2014-01-22,Two activists shot dead during Ukraine protests: prosecutors sjw/ma/dh"";""Agence France Presse,2014-01-22,Two shot dead as Ukraine police storm Kiev protest"";""Agence France Presse,2014-01-22,Five dead as Ukraine police launch assault on protesters"";""Agence France Presse,2014-01-25,One more Ukrainian protester dies of wounds in hospital: official""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse,2014-01-22;2014-01-22;2014-01-22;2014-01-22;2014-01-25,"Police disperse Kiev protest, activists say one shot dead;Two activists shot dead during Ukraine protests: prosecutors sjw/ma/dh;Two shot dead as Ukraine police storm Kiev protest;Five dead as Ukraine police launch assault on protesters;One more Ukrainian protester dies of wounds in hospital: official","Maidan protesters, General Prosecutor of Ukraine",1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,1,1,2014-01-22 00:00:00.000,2014-01-22 00:00:00.000,0,5,0,0,5,5,5,369,
149221,UKR-2014-1-14085-1,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,1,"""Reuters News,2014-01-27,Dead man found hanging on Kiev's Independence Square - police""",Reuters News,2014-01-27,Dead man found hanging on Kiev's Independence Square - police,Ukrainian police,1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,1,1,2014-01-27 00:00:00.000,2014-01-27 00:00:00.000,0,0,0,1,1,1,1,369,
149248,UKR-2014-1-14085-3,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,9,"""Reuters News,2014-02-18,UKRAINE PARLIAMENTARY DEPUTY SAYS ON FACEBOOK THAT THREE DEAD BODIES OF PROTESTERS ARE IN A BUILDING CLOSE TO PARLIAMENT"";""Reuters Pictures,2014-02-19,A wounded person lies on the ground after clashes in central Kiev"";""Reuters News,2014-02-18,Ukraine police battle protesters after nation's bloodiest day"";""Agence France Presse,2014-02-19,Four protesters killed in police assault on Kiev camp: opposition"";""Associated Press Newswires,2014-02-19,Biden urges Ukraine gov't to show restraint"";""Reuters News,2014-02-20,WRAPUP 2-Ukraine president agrees truce with opponents as U.S. imposes visa bans"";""Reuters News,2014-02-19,Ukraine must keep its military away from protests, Pentagon says"";""Agence France Presse,2014-02-19,Two days of bloody unrest in Ukraine"";""Agence France Presse,2014-02-19,Two days of bloody unrest in Ukraine""",Reuters News;Reuters Pictures;Reuters News;Agence France Presse;Associated Press Newswires;Reuters News;Reuters News;Agence France Presse;Agence France Presse,2014-02-18;2014-02-19;2014-02-18;2014-02-19;2014-02-19;2014-02-20;2014-02-19;2014-02-19;2014-02-19,"UKRAINE PARLIAMENTARY DEPUTY SAYS ON FACEBOOK THAT THREE DEAD BODIES OF PROTESTERS ARE IN A BUILDING CLOSE TO PARLIAMENT;A wounded person lies on the ground after clashes in central Kiev;Ukraine police battle protesters after nation's bloodiest day;Four protesters killed in police assault on Kiev camp: opposition;Biden urges Ukraine gov't to show restraint;WRAPUP 2-Ukraine president agrees truce with opponents as U.S. imposes visa bans;Ukraine must keep its military away from protests, Pentagon says;Two days of bloody unrest in Ukraine;Two days of bloody unrest in Ukraine","Maidan representatives, police, news correspondents reporting from the site of the events, officials",1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,1,1,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,10,4,0,12,26,26,26,369,
149251,UKR-2014-1-14085-6,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,1,"""Reuters News,2014-02-22,WRAPUP 9-Ukraine parliament removes Yanukovich, who flees Kiev in ""coup""""",Reuters News,2014-02-22,"WRAPUP 9-Ukraine parliament removes Yanukovich, who flees Kiev in ""coup""",,1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,2,2,2014-02-18 00:00:00.000,2014-02-21 00:00:00.000,0,0,0,6,6,6,6,369,
149249,UKR-2014-1-14085-4,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,1,"""Agence France Presse,2014-02-20,Ukraine death toll rises to 28: ministry""",Agence France Presse,2014-02-20,Ukraine death toll rises to 28: ministry,Ukraine's health ministry,1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,2,2,2014-02-18 00:00:00.000,2014-02-20 00:00:00.000,0,0,0,2,2,2,2,369,
149250,UKR-2014-1-14085-5,2014,2014,2014,1,Clear,1,13219,13219,Ukraine: Government,14085,14085,Government of Ukraine - Maidan,61,61,Government of Ukraine,5817,5817,Maidan,8,"""Agence France Presse,2014-02-21,Ukraine rivals sign deal to end crisis"";""Agence France Presse,2014-02-21,Three days of deadly unrest in Ukraine"";""ITAR-TASS World Service,2014-02-20,Two police commandoes die in fire at riot police base in Ukraine’s Lvov"";""Agence France Presse,2014-02-20,At least 67 killed in this week's Kiev clashes: authorities"";""Agence France Presse,2014-02-20,Dozens dead on Ukraine's deadliest day"";""Reuters News,2014-02-20,WRAPUP 9-Ukraine truce shattered, death toll hits 67"";""ITAR-TASS World Service,2014-02-20,WRAP: Death toll in Kiev clashes rises to 35 - Ukraine Health Ministry"";""BBC News,2014-04-03,Special police shot Kiev protesters, inquiry says""",Agence France Presse;Agence France Presse;ITAR-TASS World Service;Agence France Presse;Agence France Presse;Reuters News;ITAR-TASS World Service;BBC News,2014-02-21;2014-02-21;2014-02-20;2014-02-20;2014-02-20;2014-02-20;2014-02-20;2014-04-03,"Ukraine rivals sign deal to end crisis;Three days of deadly unrest in Ukraine;Two police commandoes die in fire at riot police base in Ukraine’s Lvov;At least 67 killed in this week's Kiev clashes: authorities;Dozens dead on Ukraine's deadliest day;WRAPUP 9-Ukraine truce shattered, death toll hits 67;WRAP: Death toll in Kiev clashes rises to 35 - Ukraine Health Ministry;Special police shot Kiev protesters, inquiry says","Maidan, police, city hall, reporters transmitting from the site, Ministry of health, new authorities",1,Kiev city,Kiev/Kyiv city (Maidan Nezalezhnosti protest camp),Kiev Special Republican City,,50.450000,UKR,30.523330,POINT (30.523330 50.450000),202022,Ukraine,369,Europe,1,1,2014-02-20 00:00:00.000,2014-02-20 00:00:00.000,2,46,0,0,48,67,48,369,
153030,UKR-2014-2-14113-1,2014,2014,2014,1,Clear,2,14113,13240,Supporters of independence for Eastern Ukraine - Supporters of Ukrainian unity,14113,14113,Supporters of independence for Eastern Ukraine - Supporters of Ukrainian unity,5837,5837,Supporters of independence for Eastern Ukraine,5836,5836,Supporters of Ukrainian unity,4,"""Agence France Presse,2014-05-02,Death toll from Odessa violence rises to 3: police"";""Office of the United Nations High Commissioner for Human Rights,2014-06-15,Report on the human rights situation in Ukraine 15 June 2014"";""BBC,2014-05-06,How did Odessa's fire happen?"";""Reuters News,2014-05-03,FACTBOX-Ukraine says groups from Moldova's Transdniestria stir unrest in Odessa""",Agence France Presse;Office of the United Nations High Commissioner for Human Rights;BBC;Reuters News,2014-05-02;2014-06-15;2014-05-06;2014-05-03,Death toll from Odessa violence rises to 3: police;Report on the human rights situation in Ukraine 15 June 2014;How did Odessa's fire happen?;FACTBOX-Ukraine says groups from Moldova's Transdniestria stir unrest in Odessa,Ukrainian authorities,1,Odessa town,Odessa town,Odessa Oblast,Odessa City Municipality,46.466667,UKR,30.733333,POINT (30.733333 46.466667),196262,Ukraine,369,Europe,1,1,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,0,0,0,45,45,45,45,,
149866,UKR-2014-1-14124-0,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Reuters News,2014-04-13,One Ukrainian state security officer killed, 5 others wounded - interior minister"";""Agence France Presse,2014-04-13,Ukraine in bloody battle to oust pro-Russian gunmen""",Reuters News;Agence France Presse,2014-04-13;2014-04-13,"One Ukrainian state security officer killed, 5 others wounded - interior minister;Ukraine in bloody battle to oust pro-Russian gunmen",Ukraine interior minister,1,Sloviansk town,Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-04-12 00:00:00.000,2014-04-12 00:00:00.000,1,2,0,0,3,3,3,369,
155086,UKR-2014-1-14124-89,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""UN,2014-08-17,Office of the United Nations High Commissioner for Human Rights""",UN,2014-08-17,Office of the United Nations High Commissioner for Human Rights,UN quoting medical authorities,4,Donetsk Oblast,Donetsk oblast,Donetsk Oblast,,48.140000,UKR,37.740000,POINT (37.740000 48.140000),199156,Ukraine,369,Europe,2,5,2014-04-12 00:00:00.000,2014-08-17 00:00:00.000,0,0,0,228,228,35,35,369,
149868,UKR-2014-1-14124-1,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Agence France Presse,2014-04-13,Ukraine in bloody battle to oust pro-Russian gunmen""",Agence France Presse,2014-04-13,Ukraine in bloody battle to oust pro-Russian gunmen,Donetsk People's Republic spokesmen,5,M03 road between Sloviansk and Artemivsk town,stretch of the road connecting Slavyansk and the town of Artemivsk,Donetsk Oblast,,48.776492,UKR,37.778737,POINT (37.778737 48.776492),199876,Ukraine,369,Europe,1,1,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000,0,0,0,1,1,1,1,369,
149876,UKR-2014-1-14124-2,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,3,"""Agence France Presse,2014-04-17,Ukraine troops kill 3 assailants storming eastern base"";""Agence France Presse,2014-04-17,Ukraine troops kill pro-Russia militants ahead of key talks"";""Reuters News,2014-04-17,Casualty numbers used as a weapon in Ukraine crisis""",Agence France Presse;Agence France Presse;Reuters News,2014-04-17;2014-04-17;2014-04-17,Ukraine troops kill 3 assailants storming eastern base;Ukraine troops kill pro-Russia militants ahead of key talks;Casualty numbers used as a weapon in Ukraine crisis,Interior Minister Arsen Avakov,1,Mariupol town,Mariupol town,Donetsk Oblast,Mariupol City Municipality,47.095833,UKR,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,2,2014-04-16 00:00:00.000,2014-04-17 00:00:00.000,0,3,0,0,3,3,3,369,
149879,UKR-2014-1-14124-3,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Kyiv Post,2014-04-16,Ukrainian troops in control of Donetsk Oblast's Kramatorsk airfield, Ukrainian deputy prime minister says several hundred Russian troops in Ukraine"";""Reuters News,2014-04-17,Casualty numbers used as a weapon in Ukraine crisis""",Kyiv Post;Reuters News,2014-04-16;2014-04-17,"Ukrainian troops in control of Donetsk Oblast's Kramatorsk airfield, Ukrainian deputy prime minister says several hundred Russian troops in Ukraine;Casualty numbers used as a weapon in Ukraine crisis","Hospital officials, Russian officials, Ukrainian officials, insurgents",1,Kramatorsk Airfield,Kramatorsk airfield,Donetsk Oblast,Kramatorsk Raion,48.706700,UKR,37.630200,POINT (37.630200 48.706700),199876,Ukraine,369,Europe,1,1,2014-04-16 00:00:00.000,2014-04-16 00:00:00.000,0,0,0,0,0,4,0,369,
149973,UKR-2014-1-14124-4,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Agence France Presse,2014-04-20,Gunbattle in eastern Ukraine kills four: separatist leader"";""Agence France Presse,2014-04-20,Gunbattle in eastern Ukraine kills four: local leader""",Agence France Presse;Agence France Presse,2014-04-20;2014-04-20,Gunbattle in eastern Ukraine kills four: separatist leader;Gunbattle in eastern Ukraine kills four: local leader,"Vyatcheslav Ponomarev, local pro-Russian leader",2,Sloviansk town,near Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-04-20 00:00:00.000,2014-04-20 00:00:00.000,1,3,0,0,4,4,4,369,
152957,UKR-2014-1-14124-5,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,10,"""Agence France Presse,2014-04-24,One killed in Ukraine army assault on rebel-held Slavyansk: officials"";""Agence France Presse,2014-04-24,'Up to five' rebels killed in Slavyansk: Ukraine ministry"";""Agence France Presse,2014-04-24,'Up to five' killed in Ukraine assault on rebel-held towns"";""Agence France Presse,2014-04-24,Up to 5 killed as Ukraine army attacks rebels in flashpoint town"";""Reuters News,2014-04-24,Ukraine forces kill several separatists in Slaviansk operation"";""Reuters News,2014-04-24,UPDATE 2-Ukraine forces say kill separatists in Slaviansk operation"";""Agence France Presse,2014-04-24,Ukraine launches deadly assault on rebel-held towns"";""ITAR-TASS World Service,2014-04-24,At least one killed as Kiev troops launch attack on Ukraine’s Slavyansk"";""Reuters News,2014-04-24,Reuters World News Summary"";""Voice of Russia,2015-04-24,Kiev resumes special operation in Slavyansk: 5 activists dead, one policeman injured""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Reuters News;Reuters News;Agence France Presse;ITAR-TASS World Service;Reuters News;Voice of Russia,2014-04-24;2014-04-24;2014-04-24;2014-04-24;2014-04-24;2014-04-24;2014-04-24;2014-04-24;2014-04-24;2015-04-24,"One killed in Ukraine army assault on rebel-held Slavyansk: officials;'Up to five' rebels killed in Slavyansk: Ukraine ministry;'Up to five' killed in Ukraine assault on rebel-held towns;Up to 5 killed as Ukraine army attacks rebels in flashpoint town;Ukraine forces kill several separatists in Slaviansk operation;UPDATE 2-Ukraine forces say kill separatists in Slaviansk operation;Ukraine launches deadly assault on rebel-held towns;At least one killed as Kiev troops launch attack on Ukraine’s Slavyansk;Reuters World News Summary;Kiev resumes special operation in Slavyansk: 5 activists dead, one policeman injured","medical authorities, rebels, Ukrainian army",1,Sloviansk town,"Sloviansk town, north-east of the center",Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,0,5,0,0,5,5,5,369,
153022,UKR-2014-1-14124-7,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Agence France Presse,2014-05-02,Kiev ups Slavyansk toll to 2 helicopters downed, 2 servicemen killed""",Agence France Presse,2014-05-02,"Kiev ups Slavyansk toll to 2 helicopters downed, 2 servicemen killed",Ukraine's defence ministry,1,Sloviansk town,Slavyansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,2,0,0,0,2,2,2,369,
153027,UKR-2014-1-14124-8,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Agence France Presse,2014-05-02,Many rebels dead in Ukraine offensive: interim president"";""Agence France Presse,2014-05-02,3 rebels, 2 civilians killed in Ukraine assault on Slavyansk: insurgents""",Agence France Presse;Agence France Presse,2014-05-02;2014-05-02,"Many rebels dead in Ukraine offensive: interim president;3 rebels, 2 civilians killed in Ukraine assault on Slavyansk: insurgents","rebel spokesman, Ukraine's interim president",1,Sloviansk town,Slavyansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,0,3,2,0,5,5,5,369,
153037,UKR-2014-1-14124-9,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Agence France Presse,2014-05-02,Two Ukrainian soldiers die in renewed fighting near Slavyansk: Kiev""",Agence France Presse,2014-05-02,Two Ukrainian soldiers die in renewed fighting near Slavyansk: Kiev,Ukraine defence ministry,2,Sloviansk town,near Slavyansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,2,0,0,0,2,2,2,369,
153019,UKR-2014-1-14124-6,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Agence France Presse,2014-05-02,Helicopter shot down, pilot killed near Slavyansk: Kiev"";""Xinhua News Agency,2014-05-02,Urgent: Helicopter shot down in east Ukrainian city, pilot killed""",Agence France Presse;Xinhua News Agency,2014-05-02;2014-05-02,"Helicopter shot down, pilot killed near Slavyansk: Kiev;Urgent: Helicopter shot down in east Ukrainian city, pilot killed",Ukraine Interior Minister Arsen Avakov,2,Sloviansk town,outskirts of Slavyansk,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,1,0,0,0,1,1,1,369,
153149,UKR-2014-1-14124-11,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""ITAR-TASS World Service,2014-05-03,ITAR-TASS news digest for May 3""",ITAR-TASS World Service,2014-05-03,ITAR-TASS news digest for May 3,RIA Novosti,1,Andreyevka village,Andreyevka village,Donetsk Oblast,Sloviansk Raion,48.817931,UKR,37.551012,POINT (37.551012 48.817931),199876,Ukraine,369,Europe,1,1,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,0,0,0,0,0,10,0,369,
153433,UKR-2014-1-14124-13,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell'""",The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell',"eyewitnesses, rebels",1,Kramatorsk town,Kramatorsk town,Donetsk Oblast,Kramatorsk Raion,48.716667,UKR,37.533333,POINT (37.533333 48.716667),199876,Ukraine,369,Europe,1,1,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,0,0,0,1,1,1,1,369,
153143,UKR-2014-1-14124-10,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,3,"""Agence France Presse,2014-05-04,Ukraine expands 'anti-terrorism' op against pro-Russians"";""Agence France Presse,2014-05-04,Fierce battles in Ukraine; OSCE team freed"";""Agence France Presse,2014-05-04,Odessa violence flares anew as Kiev blames deaths on Russia""",Agence France Presse;Agence France Presse;Agence France Presse,2014-05-04;2014-05-04;2014-05-04,Ukraine expands 'anti-terrorism' op against pro-Russians;Fierce battles in Ukraine; OSCE team freed;Odessa violence flares anew as Kiev blames deaths on Russia,"AFP journalists on the ground, acting as eyewitnesses; media, Ukrainain authorities",2,Sloviansk town,outskirts of Slavyansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,5,0,0,5,10,10,10,369,
153154,UKR-2014-1-14124-12,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,6,"""Agence France Presse,2014-05-05,Four Ukrainian troops killed in offensive on rebel-held town: officials"";""Reuters News,2014-05-05,UPDATE 2-Ukraine forces suffer casualties in Slaviansk clash-minister"";""Reuters News,2014-05-06,UPDATE 4-Ukraine moves forces to Odessa, helicopter downed in east"";""Agence France Presse,2014-05-06,Rebel toll from Slavyansk raid tops 30: interior minister"";""Reuters News,2014-05-06,Ukraine says more than 30 separatists killed in Slaviansk fighting"";""Agence France Presse,2014-05-08,With tears and anger, Slavyansk buries its dead""",Agence France Presse;Reuters News;Reuters News;Agence France Presse;Reuters News;Agence France Presse,2014-05-05;2014-05-05;2014-05-06;2014-05-06;2014-05-06;2014-05-08,"Four Ukrainian troops killed in offensive on rebel-held town: officials;UPDATE 2-Ukraine forces suffer casualties in Slaviansk clash-minister;UPDATE 4-Ukraine moves forces to Odessa, helicopter downed in east;Rebel toll from Slavyansk raid tops 30: interior minister;Ukraine says more than 30 separatists killed in Slaviansk fighting;With tears and anger, Slavyansk buries its dead","Ukraine Interior Minister Arsen Avakov, eyewitnesses (husband and sister of civilian killed in crossfire), rebel sources",2,Sloviansk town,around Slavyansk town,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4,4,2,0,10,35,10,369,
153435,UKR-2014-1-14124-14,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,5,"""Reuters News,2014-05-09,WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares"";""ITAR-TASS World Service,2014-05-09,Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol"";""Reuters News,2014-05-09,UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister"";""Reuters News,2014-05-09,Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine"";""Agence France Presse,2014-05-09,Casualties as fighting breaks out in Ukraine port city of Mariupol""",Reuters News;ITAR-TASS World Service;Reuters News;Reuters News;Agence France Presse,2014-05-09;2014-05-09;2014-05-09;2014-05-09;2014-05-09,"WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares;Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol;UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister;Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine;Casualties as fighting breaks out in Ukraine port city of Mariupol","rebels, eyewitnesses (photographers and freelance reporters), Ukraine's interior ministry, Ukraine Prime Minister, Ukrainian news site",1,Mariupol town,Mariupol town,Donetsk Oblast,Mariupol City Municipality,47.095833,UKR,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2014-05-09 00:00:00.000,2014-05-09 00:00:00.000,1,7,0,0,8,21,8,369,
153997,UKR-2014-1-14124-15,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,9,"""Agence France Presse,2014-05-13,Six Ukraine soldiers killed by rebel fire in east: ministry"";""Agence France Presse,2014-05-13,Six Ukraine soldiers killed in rebel ambush: ministry"";""Reuters News,2014-05-13,Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry"";""Agence France Presse,2014-05-13,Seven Ukraine soldiers killed in rebel ambush: ministry"";""Xinhua News Agency,2014-05-13,Attack on Ukraine's army convoy kills 6 troops"";""Agence France Presse,2014-05-13,Fresh violence rattles new Europe push for Ukraine talks"";""ITAR-TASS World Service,2014-05-13,Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry"";""Agence France Presse,2014-05-14,Fresh violence rattles new Europe push for Ukraine talks"";""Kyiv Post,2014-05-14,Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;Xinhua News Agency;Agence France Presse;ITAR-TASS World Service;Agence France Presse;Kyiv Post,2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-14;2014-05-14,Six Ukraine soldiers killed by rebel fire in east: ministry;Six Ukraine soldiers killed in rebel ambush: ministry;Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry;Seven Ukraine soldiers killed in rebel ambush: ministry;Attack on Ukraine's army convoy kills 6 troops;Fresh violence rattles new Europe push for Ukraine talks;Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry;Fresh violence rattles new Europe push for Ukraine talks;Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives,"Ukraine defence ministry, rebel leaders",1,Oktyabrske village,"Oktyabrske village, 20 km from Kramatorsk",Donetsk Oblast,Dobropil Raion,48.462882,UKR,37.349593,POINT (37.349593 48.462882),199155,Ukraine,369,Europe,1,1,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000,7,0,0,0,7,7,7,369,
154007,UKR-2014-1-14124-16,2014,2014,2014,1,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Agence France Presse,2014-05-19,Ukraine soldier killed in 'kindergarten' rebel attack""",Agence France Presse,2014-05-19,Ukraine soldier killed in 'kindergarten' rebel attack,Ukraine defence ministry,2,Sloviansk town,near Slavyansk,Donetsk Oblast,Sloviansk Raion,48.853333,UKR,37.625000,POINT (37.625000 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-19 00:00:00.000,2014-05-19 00:00:00.000,1,0,0,0,1,1,1,369,
